id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position
1059545,"A_23_P365610",3702,"JUND","jun D proto-oncogene",3727,"19","n/a","n/a"
1054876,"A_32_P103776",3702,"JUND","jun D proto-oncogene",3727,"19","n/a","n/a"
1054877,"CUST_11664_PI416261804",3702,"JUND","jun D proto-oncogene",3727,"19","n/a","n/a"
1023235,"A_23_P138849",10377,"KAT5","K(lysine) acetyltransferase 5",10524,"11","n/a","n/a"
1023236,"CUST_16793_PI416261804",10377,"KAT5","K(lysine) acetyltransferase 5",10524,"11","n/a","n/a"
1019608,"A_23_P407628",7947,"KAT6A","K(lysine) acetyltransferase 6A",7994,"8","n/a","n/a"
1015337,"A_24_P932203",7947,"KAT6A","K(lysine) acetyltransferase 6A",7994,"8","n/a","n/a"
1045606,"A_23_P388851",23277,"KAT6B","K(lysine) acetyltransferase 6B",23522,"10","n/a","n/a"
1045607,"A_23_P388855",23277,"KAT6B","K(lysine) acetyltransferase 6B",23522,"10","n/a","n/a"
1045609,"A_24_P162482",23277,"KAT6B","K(lysine) acetyltransferase 6B",23522,"10","n/a","n/a"
1045608,"A_24_P171004",23277,"KAT6B","K(lysine) acetyltransferase 6B",23522,"10","n/a","n/a"
1045610,"A_24_P941586",23277,"KAT6B","K(lysine) acetyltransferase 6B",23522,"10","n/a","n/a"
1046544,"A_23_P152818",10984,"KAT7","K(lysine) acetyltransferase 7",11143,"17","n/a","n/a"
1046545,"CUST_16811_PI416261804",10984,"KAT7","K(lysine) acetyltransferase 7",11143,"17","n/a","n/a"
1019087,"A_23_P100478",58359,"KAT8","K(lysine) acetyltransferase 8",84148,"16","n/a","n/a"
1013313,"CUST_13701_PI416261804",58359,"KAT8","K(lysine) acetyltransferase 8",84148,"16","n/a","n/a"
1027739,"A_23_P94319",9776,"KBTBD11","kelch repeat and BTB (POZ) domain containing 11",9920,"8","n/a","n/a"
1027740,"CUST_25_PI416383280",9776,"KBTBD11","kelch repeat and BTB (POZ) domain containing 11",9920,"8","n/a","n/a"
1033826,"A_32_P441530",81676,"KBTBD12","kelch repeat and BTB (POZ) domain containing 12",166348,"3","n/a","n/a"
1033825,"A_32_P88240",81676,"KBTBD12","kelch repeat and BTB (POZ) domain containing 12",166348,"3","n/a","n/a"
1045171,"A_23_P70951",25697,"KBTBD2","kelch repeat and BTB (POZ) domain containing 2",25948,"7","n/a","n/a"
1045170,"A_24_P12539",25697,"KBTBD2","kelch repeat and BTB (POZ) domain containing 2",25948,"7","n/a","n/a"
1034818,"A_23_P127553",80332,"KBTBD3","kelch repeat and BTB (POZ) domain containing 3",143879,"11","n/a","n/a"
1034819,"A_23_P127557",80332,"KBTBD3","kelch repeat and BTB (POZ) domain containing 3",143879,"11","n/a","n/a"
1028585,"A_23_P12950",34998,"KBTBD4","kelch repeat and BTB (POZ) domain containing 4",55709,"11","n/a","n/a"
1018926,"A_23_P202696",34998,"KBTBD4","kelch repeat and BTB (POZ) domain containing 4",55709,"11","n/a","n/a"
1010830,"A_24_P110062",34998,"KBTBD4","kelch repeat and BTB (POZ) domain containing 4",55709,"11","n/a","n/a"
1036956,"A_23_P392435",59817,"KBTBD6","kelch repeat and BTB (POZ) domain containing 6",89890,"13","n/a","n/a"
1036957,"CUST_8374_PI416261804",59817,"KBTBD6","kelch repeat and BTB (POZ) domain containing 6",89890,"13","n/a","n/a"
1037868,"A_23_P25605",58289,"KBTBD7","kelch repeat and BTB (POZ) domain containing 7",84078,"13","n/a","n/a"
1037869,"CUST_7366_PI416261804",58289,"KBTBD7","kelch repeat and BTB (POZ) domain containing 7",84078,"13","n/a","n/a"
1037530,"A_23_P431252",58742,"KBTBD8","kelch repeat and BTB (POZ) domain containing 8",84541,"3","n/a","n/a"
1037531,"CUST_15113_PI416261804",58742,"KBTBD8","kelch repeat and BTB (POZ) domain containing 8",84541,"3","n/a","n/a"
1017610,"A_23_P258037",35106,"KDM3A","lysine (K)-specific demethylase 3A",55818,"2","n/a","n/a"
1012075,"A_24_P105761",35106,"KDM3A","lysine (K)-specific demethylase 3A",55818,"2","n/a","n/a"
1043102,"A_23_P7783",31260,"KDM3B","lysine (K)-specific demethylase 3B",51780,"5","n/a","n/a"
1043103,"CUST_14108_PI416261804",31260,"KDM3B","lysine (K)-specific demethylase 3B",51780,"5","n/a","n/a"
1048283,"A_23_P74446",9538,"KDM4A","lysine (K)-specific demethylase 4A",9682,"1","n/a","n/a"
1048284,"CUST_14122_PI416261804",9538,"KDM4A","lysine (K)-specific demethylase 4A",9682,"1","n/a","n/a"
1046088,"CUST_1232_PI416573500",22785,"KDM4B","lysine (K)-specific demethylase 4B",23030,"19","n/a","n/a"
1046087,"CUST_1272_PI416379584",22785,"KDM4B","lysine (K)-specific demethylase 4B",23030,"19","n/a","n/a"
1046041,"A_23_P112201",22836,"KDM4C","lysine (K)-specific demethylase 4C",23081,"9","n/a","n/a"
1020668,"A_24_P605233",22836,"KDM4C","lysine (K)-specific demethylase 4C",23081,"9","n/a","n/a"
1017817,"A_24_P93754",22836,"KDM4C","lysine (K)-specific demethylase 4C",23081,"9","n/a","n/a"
1013005,"CUST_15053_PI416261804",22836,"KDM4C","lysine (K)-specific demethylase 4C",23081,"9","n/a","n/a"
1013191,"CUST_15054_PI416261804",22836,"KDM4C","lysine (K)-specific demethylase 4C",23081,"9","n/a","n/a"
1013854,"CUST_15055_PI416261804",22836,"KDM4C","lysine (K)-specific demethylase 4C",23081,"9","n/a","n/a"
1041695,"A_23_P127406",34982,"KDM4D","lysine (K)-specific demethylase 4D",55693,"11","n/a","n/a"
1041696,"CUST_14114_PI416261804",34982,"KDM4D","lysine (K)-specific demethylase 4D",55693,"11","n/a","n/a"
1021536,"A_23_P204406",5895,"KDM5A","lysine (K)-specific demethylase 5A",5927,"12","n/a","n/a"
1021535,"A_23_P204408",5895,"KDM5A","lysine (K)-specific demethylase 5A",5927,"12","n/a","n/a"
1046988,"A_23_P1038",10607,"KDM5B","lysine (K)-specific demethylase 5B",10765,"1","n/a","n/a"
1046987,"A_32_P70724",10607,"KDM5B","lysine (K)-specific demethylase 5B",10765,"1","n/a","n/a"
1018601,"A_23_P62270",8190,"KDM5C","lysine (K)-specific demethylase 5C",8242,"X","n/a","n/a"
1020929,"CUST_15415_PI416261804",8190,"KDM5C","lysine (K)-specific demethylase 5C",8242,"X","n/a","n/a"
1013932,"CUST_15416_PI416261804",8190,"KDM5C","lysine (K)-specific demethylase 5C",8242,"X","n/a","n/a"
1011721,"A_23_P137238",8231,"KDM5D","lysine (K)-specific demethylase 5D",8284,"Y","n/a","n/a"
1019028,"CUST_14187_PI416261804",8231,"KDM5D","lysine (K)-specific demethylase 5D",8284,"Y","n/a","n/a"
1050422,"A_23_P217304",7360,"KDM6A","lysine (K)-specific demethylase 6A",7403,"X","n/a","n/a"
1050423,"CUST_14591_PI416261804",7360,"KDM6A","lysine (K)-specific demethylase 6A",7403,"X","n/a","n/a"
1014526,"CUST_1270_PI416573500",22890,"KDM6B","lysine (K)-specific demethylase 6B",23135,"17","n/a","n/a"
1012212,"CUST_1310_PI416379584",22890,"KDM6B","lysine (K)-specific demethylase 6B",23135,"17","n/a","n/a"
1023767,"A_23_P119141",9673,"KEAP1","kelch-like ECH-associated protein 1",9817,"19","n/a","n/a"
1023768,"CUST_9180_PI416261804",9673,"KEAP1","kelch-like ECH-associated protein 1",9817,"19","n/a","n/a"
1047111,"A_23_P149012",10510,"KHDRBS1","KH domain containing, RNA binding, signal transduction associated 1",10657,"1","n/a","n/a"
1047110,"A_23_P200386",10510,"KHDRBS1","KH domain containing, RNA binding, signal transduction associated 1",10657,"1","n/a","n/a"
1033404,"A_23_P366453",83700,"KHDRBS2","KH domain containing, RNA binding, signal transduction associated 2",202559,"6","n/a","n/a"
1033405,"CUST_11302_PI416261804",83700,"KHDRBS2","KH domain containing, RNA binding, signal transduction associated 2",202559,"6","n/a","n/a"
1047112,"A_23_P257335",10509,"KHDRBS3","KH domain containing, RNA binding, signal transduction associated 3",10656,"8","n/a","n/a"
1047113,"CUST_10281_PI416261804",10509,"KHDRBS3","KH domain containing, RNA binding, signal transduction associated 3",10656,"8","n/a","n/a"
1024301,"CUST_103_PI416573500",81386,"KIAA1958","KIAA1958",158405,"9","n/a","n/a"
1024300,"CUST_107_PI416379584",81386,"KIAA1958","KIAA1958",158405,"9","n/a","n/a"
1047105,"A_23_P383377",10514,"KLF1","Kruppel-like factor 1 (erythroid)",10661,"19","n/a","n/a"
1047106,"CUST_14463_PI416261804",10514,"KLF1","Kruppel-like factor 1 (erythroid)",10661,"19","n/a","n/a"
1030669,"A_23_P168828",7028,"KLF10","Kruppel-like factor 10",7071,"8","n/a","n/a"
1030670,"CUST_13901_PI416261804",7028,"KLF10","Kruppel-like factor 10",7071,"8","n/a","n/a"
1049685,"A_23_P319512",8401,"KLF11","Kruppel-like factor 11",8462,"2","n/a","n/a"
1049684,"A_23_P44505",8401,"KLF11","Kruppel-like factor 11",8462,"2","n/a","n/a"
1046374,"A_23_P354805",11117,"KLF12","Kruppel-like factor 12",11278,"13","n/a","n/a"
1046375,"CUST_14069_PI416261804",11117,"KLF12","Kruppel-like factor 12",11278,"13","n/a","n/a"
1043239,"A_23_P413150",31101,"KLF13","Kruppel-like factor 13",51621,"15","n/a","n/a"
1043238,"A_32_P197489",31101,"KLF13","Kruppel-like factor 13",51621,"15","n/a","n/a"
1035125,"A_23_P393627",79667,"KLF14","Kruppel-like factor 14",136259,"7","n/a","n/a"
1035126,"CUST_15534_PI416261804",79667,"KLF14","Kruppel-like factor 14",136259,"7","n/a","n/a"
1044356,"A_23_P40805",28735,"KLF15","Kruppel-like factor 15",28999,"3","n/a","n/a"
1044355,"A_24_P20327",28735,"KLF15","Kruppel-like factor 15",28999,"3","n/a","n/a"
1038016,"A_23_P16476",58089,"KLF16","Kruppel-like factor 16",83855,"19","n/a","n/a"
1038015,"A_24_P173294",58089,"KLF16","Kruppel-like factor 16",83855,"19","n/a","n/a"
1035468,"A_23_P434968",79263,"KLF17","Kruppel-like factor 17",128209,"1","n/a","n/a"
1035469,"CUST_2270_PI416261804",79263,"KLF17","Kruppel-like factor 17",128209,"1","n/a","n/a"
1047502,"A_23_P119196",10218,"KLF2","Kruppel-like factor 2 (lung)",10365,"19","n/a","n/a"
1047503,"A_24_P151305",10218,"KLF2","Kruppel-like factor 2 (lung)",10365,"19","n/a","n/a"
1043568,"A_23_P213306",30755,"KLF3","Kruppel-like factor 3 (basic)",51274,"4","n/a","n/a"
1043569,"A_24_P414376",30755,"KLF3","Kruppel-like factor 3 (basic)",51274,"4","n/a","n/a"
1048739,"A_23_P32233",9180,"KLF4","Kruppel-like factor 4 (gut)",9314,"9","n/a","n/a"
1048738,"A_32_P213543",9180,"KLF4","Kruppel-like factor 4 (gut)",9314,"9","n/a","n/a"
1058736,"A_23_P53891",684,"KLF5","Kruppel-like factor 5 (intestinal)",688,"13","n/a","n/a"
1058737,"A_24_P210406",684,"KLF5","Kruppel-like factor 5 (intestinal)",688,"13","n/a","n/a"
1011078,"A_24_P252739",1307,"KLF6","Kruppel-like factor 6",1316,"10","n/a","n/a"
1049519,"A_23_P67980",8542,"KLF7","Kruppel-like factor 7 (ubiquitous)",8609,"2","n/a","n/a"
1049520,"CUST_14740_PI416261804",8542,"KLF7","Kruppel-like factor 7 (ubiquitous)",8609,"2","n/a","n/a"
1046372,"A_23_P217528",11118,"KLF8","Kruppel-like factor 8",11279,"X","n/a","n/a"
1046373,"A_24_P937159",11118,"KLF8","Kruppel-like factor 8",11279,"X","n/a","n/a"
1058738,"A_23_P415401",683,"KLF9","Kruppel-like factor 9",687,"9","n/a","n/a"
1058739,"CUST_15486_PI416261804",683,"KLF9","Kruppel-like factor 9",687,"9","n/a","n/a"
1035775,"A_23_P422766",78916,"KLHDC1","kelch domain containing 1",122773,"14","n/a","n/a"
1035776,"A_32_P164513",78916,"KLHDC1","kelch domain containing 1",122773,"14","n/a","n/a"
1046110,"A_24_P342127",22763,"KLHDC10","kelch domain containing 10",23008,"7","n/a","n/a"
1046111,"A_32_P131090",22763,"KLHDC10","kelch domain containing 10",23008,"7","n/a","n/a"
1015863,"A_32_P189680",22763,"KLHDC10","kelch domain containing 10",23008,"7","n/a","n/a"
1045515,"A_24_P116242",23342,"KLHDC2","kelch domain containing 2",23588,"14","n/a","n/a"
1045516,"CUST_616_PI416261804",23342,"KLHDC2","kelch domain containing 2",23588,"14","n/a","n/a"
1036083,"A_23_P156568",77739,"KLHDC3","kelch domain containing 3",116138,"6","n/a","n/a"
1036084,"A_24_P343255",77739,"KLHDC3","kelch domain containing 3",116138,"6","n/a","n/a"
1042726,"A_23_P163801",34047,"KLHDC4","kelch domain containing 4",54758,"16","n/a","n/a"
1042727,"CUST_102_PI416261804",34047,"KLHDC4","kelch domain containing 4",54758,"16","n/a","n/a"
1035489,"A_23_P422131",79242,"KLHDC7A","kelch domain containing 7A",127707,"1","n/a","n/a"
1035490,"CUST_6673_PI416261804",79242,"KLHDC7A","kelch domain containing 7A",127707,"1","n/a","n/a"
1036302,"A_23_P6535",76681,"KLHDC7B","kelch domain containing 7B",113730,"22","n/a","n/a"
1036301,"A_24_P117410",76681,"KLHDC7B","kelch domain containing 7B",113730,"22","n/a","n/a"
1042130,"A_24_P62800",34509,"KLHDC8A","kelch domain containing 8A",55220,"1","n/a","n/a"
1042131,"CUST_97_PI416261804",34509,"KLHDC8A","kelch domain containing 8A",55220,"1","n/a","n/a"
1033482,"A_23_P125117",83605,"KLHDC8B","kelch domain containing 8B",200942,"3","n/a","n/a"
1033483,"A_24_P148836",83605,"KLHDC8B","kelch domain containing 8B",200942,"3","n/a","n/a"
1026765,"A_23_P86100",79176,"KLHDC9","kelch domain containing 9",126823,"1","n/a","n/a"
1026766,"CUST_401_PI416261804",79176,"KLHDC9","kelch domain containing 9",126823,"1","n/a","n/a"
1040501,"A_23_P2825",36899,"KLHL1","kelch-like 1 (Drosophila)",57626,"13","n/a","n/a"
1040502,"CUST_9756_PI416261804",36899,"KLHL1","kelch-like 1 (Drosophila)",57626,"13","n/a","n/a"
1032173,"A_23_P27128",105996,"KLHL10","kelch-like 10 (Drosophila)",317719,"17","n/a","n/a"
1032174,"CUST_12813_PI416261804",105996,"KLHL10","kelch-like 10 (Drosophila)",317719,"17","n/a","n/a"
1042200,"A_23_P55388",34464,"KLHL11","kelch-like 11 (Drosophila)",55175,"17","n/a","n/a"
1042201,"CUST_1612_PI416261804",34464,"KLHL11","kelch-like 11 (Drosophila)",55175,"17","n/a","n/a"
1040246,"A_23_P161041",37773,"KLHL12","kelch-like 12 (Drosophila)",59349,"1","n/a","n/a"
1040245,"A_24_P242609",37773,"KLHL12","kelch-like 12 (Drosophila)",59349,"1","n/a","n/a"
1040247,"A_32_P98534",37773,"KLHL12","kelch-like 12 (Drosophila)",59349,"1","n/a","n/a"
1036904,"A_23_P159974",59880,"KLHL13","kelch-like 13 (Drosophila)",90293,"X","n/a","n/a"
1036905,"CUST_11290_PI416261804",59880,"KLHL13","kelch-like 13 (Drosophila)",90293,"X","n/a","n/a"
1030786,"A_23_P370830",36838,"KLHL14","kelch-like 14 (Drosophila)",57565,"18","n/a","n/a"
1067398,"A_32_P75357",36838,"KLHL14","kelch-like 14 (Drosophila)",57565,"18","n/a","n/a"
1030787,"CUST_1767_PI416261804",36838,"KLHL14","kelch-like 14 (Drosophila)",57565,"18","n/a","n/a"
1024328,"A_23_P342910",56112,"KLHL15","kelch-like 15 (Drosophila)",80311,"X","n/a","n/a"
1024327,"A_32_P136967",56112,"KLHL15","kelch-like 15 (Drosophila)",80311,"X","n/a","n/a"
1024326,"A_32_P195647",56112,"KLHL15","kelch-like 15 (Drosophila)",80311,"X","n/a","n/a"
1032030,"A_32_P359110",109679,"KLHL17","kelch-like 17 (Drosophila)",339451,"1","n/a","n/a"
1061173,"A_23_P80700",23031,"KLHL18","kelch-like 18 (Drosophila)",23276,"3","n/a","n/a"
1045858,"A_24_P15043",23031,"KLHL18","kelch-like 18 (Drosophila)",23276,"3","n/a","n/a"
1045857,"A_24_P208721",23031,"KLHL18","kelch-like 18 (Drosophila)",23276,"3","n/a","n/a"
1063338,"A_24_P916686",23031,"KLHL18","kelch-like 18 (Drosophila)",23276,"3","n/a","n/a"
1017409,"A_23_P72503",11114,"KLHL2","kelch-like 2, Mayven (Drosophila)",11275,"4","n/a","n/a"
1013169,"CUST_6196_PI416261804",11114,"KLHL2","kelch-like 2, Mayven (Drosophila)",11275,"4","n/a","n/a"
1044547,"A_23_P160283",26997,"KLHL20","kelch-like 20 (Drosophila)",27252,"1","n/a","n/a"
1062162,"A_24_P213724",26997,"KLHL20","kelch-like 20 (Drosophila)",27252,"1","n/a","n/a"
1044548,"CUST_665_PI416261804",26997,"KLHL20","kelch-like 20 (Drosophila)",27252,"1","n/a","n/a"
1029168,"A_23_P201478",9759,"KLHL21","kelch-like 21 (Drosophila)",9903,"1","n/a","n/a"
1029167,"A_23_P341223",9759,"KLHL21","kelch-like 21 (Drosophila)",9903,"1","n/a","n/a"
1034371,"A_23_P165408",80959,"KLHL23","kelch-like 23 (Drosophila)",151230,"2","n/a","n/a"
1034372,"A_23_P165414",80959,"KLHL23","kelch-like 23 (Drosophila)",151230,"2","n/a","n/a"
1042678,"A_23_P251574",34089,"KLHL24","kelch-like 24 (Drosophila)",54800,"3","n/a","n/a"
1042679,"A_24_P521994",34089,"KLHL24","kelch-like 24 (Drosophila)",54800,"3","n/a","n/a"
1042028,"A_23_P39375",34584,"KLHL26","kelch-like 26 (Drosophila)",55295,"19","n/a","n/a"
1042029,"CUST_879_PI416261804",34584,"KLHL26","kelch-like 26 (Drosophila)",55295,"19","n/a","n/a"
1067946,"A_23_P205659",34102,"KLHL28","kelch-like 28 (Drosophila)",54813,"14","n/a","n/a"
1042655,"CUST_2188_PI416261804",34102,"KLHL28","kelch-like 28 (Drosophila)",54813,"14","n/a","n/a"
1036231,"A_24_P341344",77542,"KLHL29","kelch-like 29 (Drosophila)",114818,"2","n/a","n/a"
1036230,"CUST_3337_PI416261804",77542,"KLHL29","kelch-like 29 (Drosophila)",114818,"2","n/a","n/a"
1044926,"A_23_P133543",25998,"KLHL3","kelch-like 3 (Drosophila)",26249,"5","n/a","n/a"
1044927,"A_24_P374709",25998,"KLHL3","kelch-like 3 (Drosophila)",26249,"5","n/a","n/a"
1031550,"A_23_P16754",119638,"KLHL30","kelch-like 30 (Drosophila)",377007,"2","n/a","n/a"
1031551,"CUST_982_PI416261804",119638,"KLHL30","kelch-like 30 (Drosophila)",377007,"2","n/a","n/a"
1031174,"CUST_1099_PI416573500",125545,"KLHL31","kelch-like 31 (Drosophila)",401265,"6","n/a","n/a"
1031175,"CUST_1135_PI416379584",125545,"KLHL31","kelch-like 31 (Drosophila)",401265,"6","n/a","n/a"
1036243,"A_23_P425766",77516,"KLHL32","kelch-like 32 (Drosophila)",114792,"6","n/a","n/a"
1036244,"CUST_974_PI416261804",77516,"KLHL32","kelch-like 32 (Drosophila)",114792,"6","n/a","n/a"
1019294,"A_32_P823560",78941,"KLHL33","kelch-like 33 (Drosophila)",123103,"14","n/a","n/a"
1010802,"CUST_3841_PI416261804",78941,"KLHL33","kelch-like 33 (Drosophila)",123103,"14","n/a","n/a"
1032755,"A_23_P428887",90406,"KLHL34","kelch-like 34 (Drosophila)",257240,"X","n/a","n/a"
1032756,"CUST_2336_PI416261804",90406,"KLHL34","kelch-like 34 (Drosophila)",257240,"X","n/a","n/a"
1022451,"A_23_P351837",93884,"KLHL35","kelch-like 35 (Drosophila)",283212,"11","n/a","n/a"
1022452,"A_24_P192978",93884,"KLHL35","kelch-like 35 (Drosophila)",283212,"11","n/a","n/a"
1038956,"A_23_P88802",55589,"KLHL36","kelch-like 36 (Drosophila)",79786,"16","n/a","n/a"
1038957,"CUST_6041_PI416261804",55589,"KLHL36","kelch-like 36 (Drosophila)",79786,"16","n/a","n/a"
1017401,"CUST_713_PI416573500",109847,"KLHL38","kelch-like 38 (Drosophila)",340359,"8","n/a","n/a"
1016074,"CUST_739_PI416379584",109847,"KLHL38","kelch-like 38 (Drosophila)",340359,"8","n/a","n/a"
1025394,"A_23_P171150",35347,"KLHL4","kelch-like 4 (Drosophila)",56062,"X","n/a","n/a"
1025393,"A_24_P353486",35347,"KLHL4","kelch-like 4 (Drosophila)",56062,"X","n/a","n/a"
1035296,"A_24_P148706",79469,"KBTBD5","kelch repeat and BTB (POZ) domain containing 5",131377,"3","n/a","n/a"
1035295,"CUST_2118_PI416261804",79469,"KBTBD5","kelch repeat and BTB (POZ) domain containing 5",131377,"3","n/a","n/a"
1029966,"A_23_P13679",36815,"KLHDC5","kelch domain containing 5",57542,"12","n/a","n/a"
1029965,"A_24_P304485",36815,"KLHDC5","kelch domain containing 5",57542,"12","n/a","n/a"
1029963,"A_24_P645765",36815,"KLHDC5","kelch domain containing 5",57542,"12","n/a","n/a"
1029964,"A_24_P940576",36815,"KLHDC5","kelch domain containing 5",57542,"12","n/a","n/a"
1023754,"A_23_P121527",30570,"KLHL5","kelch-like 5 (Drosophila)",51088,"4","n/a","n/a"
1023756,"A_24_P17710",30570,"KLHL5","kelch-like 5 (Drosophila)",51088,"4","n/a","n/a"
1023755,"A_24_P17719",30570,"KLHL5","kelch-like 5 (Drosophila)",51088,"4","n/a","n/a"
1070377,"A_24_P848714",30570,"KLHL5","kelch-like 5 (Drosophila)",51088,"4","n/a","n/a"
1063321,"A_23_P215517",35260,"KLHL7","kelch-like 7 (Drosophila)",55975,"7","n/a","n/a"
1025738,"A_23_P324994",35260,"KLHL7","kelch-like 7 (Drosophila)",55975,"7","n/a","n/a"
1025739,"A_24_P295050",35260,"KLHL7","kelch-like 7 (Drosophila)",55975,"7","n/a","n/a"
1040564,"A_23_P328729",36836,"KLHL8","kelch-like 8 (Drosophila)",57563,"4","n/a","n/a"
1040563,"A_24_P54808",36836,"KLHL8","kelch-like 8 (Drosophila)",57563,"4","n/a","n/a"
1041406,"A_23_P83159",35244,"KLHL9","kelch-like 9 (Drosophila)",55958,"9","n/a","n/a"
1061114,"A_24_P721841",35244,"KLHL9","kelch-like 9 (Drosophila)",55958,"9","n/a","n/a"
1041407,"CUST_1773_PI416261804",35244,"KLHL9","kelch-like 9 (Drosophila)",55958,"9","n/a","n/a"
1035687,"CUST_208_PI416573500",79022,"KRBA2","KRAB-A domain containing 2",124751,"17","n/a","n/a"
1035686,"CUST_213_PI416379584",79022,"KRBA2","KRAB-A domain containing 2",124751,"17","n/a","n/a"
1041756,"A_23_P217151",34923,"ZNF673","zinc finger family member 673",55634,"X","n/a","n/a"
1041757,"A_24_P168822",34923,"ZNF673","zinc finger family member 673",55634,"X","n/a","n/a"
1020535,"CUST_13782_PI416261804",34923,"ZNF673","zinc finger family member 673",55634,"X","n/a","n/a"
1041759,"CUST_18_PI416558187",34923,"ZNF673","zinc finger family member 673",55634,"X","n/a","n/a"
1041758,"CUST_678_PI416408490",34923,"ZNF673","zinc finger family member 673",55634,"X","n/a","n/a"
1043515,"A_23_P56759",30796,"KRCC1","lysine-rich coiled-coil 1",51315,"2","n/a","n/a"
1043516,"CUST_85_PI416261804",30796,"KRCC1","lysine-rich coiled-coil 1",51315,"2","n/a","n/a"
1045112,"A_23_P210445",25762,"L3MBTL1","l(3)mbt-like 1 (Drosophila)",26013,"20","n/a","n/a"
1045113,"A_23_P501961",25762,"L3MBTL1","l(3)mbt-like 1 (Drosophila)",26013,"20","n/a","n/a"
1059965,"A_24_P393389",25762,"L3MBTL1","l(3)mbt-like 1 (Drosophila)",26013,"20","n/a","n/a"
1029898,"A_23_P80353",57988,"L3MBTL2","l(3)mbt-like 2 (Drosophila)",83746,"22","n/a","n/a"
1029897,"A_24_P6135",57988,"L3MBTL2","l(3)mbt-like 2 (Drosophila)",83746,"22","n/a","n/a"
